赊 贝人示
畲 人示田
猞 犭人舌
蛇 虫宀匕
舌 舌
佘 人示
捨 扌人舌
舍 人舌
赦 土八攵
摄 扌耳又又
厍 厂车
射 身寸
设 讠殳
麝 鹿身寸
慑 忄耳又又
滠 氵耳又又
涉 氵止
社 礻土
砷 石申
呻 口申
申 申
伸 亻申
身 身
诜 讠󰅃儿
燊 火火火木
深 氵冖八木
绅 纟申
娠 女辰
神 礻申
哂 口西
矧 矢弓丨
谂 讠人丶乛心
渖 氵宀申
沈 氵冖儿
审 宀申
婶 女宀申
甚 其󰄃
椹 木其󰄃
蜃 辰虫
肾 〢又月
胂 月申
慎 忄十八
渗 氵厶大彡
声 士󰁅
昇 日ノ廾
升 ノ廾
笙 ⺮生
牲 牜生
甥 生田力
生 生
胜 月生
渑 氵口日乚
绳 纟口日乚
省 小丿目
眚 生目
盛 戊𠃌皿
晟 日戊𠃌
嵊 山禾匕
剩 禾匕刂
勝 月力
圣 又土
蓍 艹耂匕日
酾 酉一
师 一巾
失 人
狮 犭一巾
鲺 鱼ノ虫
诗 讠土寸
施 方𠂉也
湿 氵日业
尸 尸
虱 ノ虫
埘 土日寸
拾 扌人一口
莳 艹日寸
十 十
石 石
时 日寸
什 亻十
蚀 饣虫
饣 饣
食 食
鲥 鱼日寸
识 讠口八
炻 火石
湜 氵是
实 宀大
豕 豕
史 口乂
矢 矢
使 亻一口乂
驶 马口乂
屎 尸米
始 女厶口
螫 土八攵虫
士 士
示 示
拭 扌󰀁工
事 口彐
誓 扌斤言
势 扌丸力
贳 世贝
世 廿󰄃
柿 木亠巾
轼 车󰀁工
式 󰀁工
嗜 口耂匕日
噬 口⺮工人人
是 日一
筮 ⺮工人人
舐 舌氏
侍 亻土寸
仕 亻士
弑 乂木󰀁工
饰 饣𠂉巾
铈 钅亠巾
释 釆又
氏 氏
试 讠󰀁工
市 亠巾
谥 讠ㄥ八皿
恃 忄土寸
逝 辶扌斤
适 辶舌
室 宀至
视 礻见
礻 礻
收 丩攵
扌 扌
手 手
艏 舟ㄥ自
首 ㄥ自
守 宀寸
寿 寸
授 扌爫冖又
售 隹口
受 爫冖又
狩 犭宀寸
瘦 疒󰅀又
兽 丷田一口
绶 纟爫冖又
殊 一夕小
摅 扌虍心
抒 扌乛乛亅
菽 艹上小又
蔬 艹乛止亠厶
枢 木匚乂
梳 木亠厶
输 车人一月刂
叔 上小又
倏 亻丨夂大丶
毹 人一月刂毛
舒 人舌乛乛亅
殳 殳
淑 氵上小又
疏 乛止亠厶
书 𠃌丨丶
纾 纟乛乛亅
姝 女小
赎 贝十乛大
秫 禾木丶
塾 亠口子丸土
熟 亠口子丸灬
孰 亠口子丸
薯 艹罒者
暑 日者
曙 日罒者
署 罒者
蜀 罒勹虫
黍 禾人氺
鼠 臼
束 木口
术 木丶
树 木又寸
戍 戊丶
墅 日土乛乛亅土
竖 〢又立
腧 月人一月刂
庶 广廿灬
数 米女攵
澍 氵士口ㄥ寸
漱 氵木口欠
沭 氵木丶
述 辶木丶
恕 女口心
唰 口尸巾刂
刷 尸巾刂
耍 而女
摔 扌亠ㄥ厶十
衰 亠󰀔󰀔
甩 用乚
蟀 虫亠ㄥ厶十
帅 巾
帥 ノ󰃧巾
拴 扌人王
栓 木人王
闩 门一
涮 氵尸巾刂
霜 雨木目
双 又又
孀 女雨木目
爽 大乂乂乂乂
谁 讠隹
水 水
帚 氵
睡 目千艹二
税 禾丷口儿
吮 口厶儿
瞬 目爫冖夕
顺 川页
舜 爫冖夕
说 讠丷口儿
搠 扌ㄥㄥ月
蒴 艹ㄥㄥ月
硕 石页
嗽 口木口欠
嗍 口ㄥㄥ月
铄 钅小
槊 ㄥㄥ月木
朔 ㄥㄥ月
烁 火小
妁 女勹丶
撕 扌其斤
斯 其斤
厮 厂其斤
蛳 虫一巾
嘶 口其斤
咝 口ㄥㄥㄥㄥ一
思 田心
私 禾厶
锶 钅田心
澌 氵其斤
司 𠃌一口
缌 纟田心
鸶 ㄥㄥㄥㄥ一鸟
丝 ㄥㄥㄥㄥ一
纟 纟
厶 厶
死 一夕匕
寺 土寸
肆 镸肀二
耜 耒󰃧
兕 丨󰁎丨一儿
嗣 口𠃌一口
四 四
笥 ⺮𠃌一口
伺 亻𠃌一口
俟 亻厶矢
似 亻人
饲 饣𠃌一口
泗 氵四
汜 氵巳
祀 礻巳
驷 马四
巳 巳
姒 女人
菘 艹木八厶
松 木八厶
崧 山木八厶
嵩 山亠口⺌
凇 冫木八厶
忪 忄八厶
淞 氵木八厶
耸 人人耳
怂 人人心
竦 立木口
悚 忄木口
颂 八厶页
讼 讠八厶
诵 讠乛
送 辶ㄥ大
宋 宀木
搜 扌󰅀又
螋 虫󰅀又
嗖 口󰅀又
馊 饣󰅀又
锼 钅󰅀又
艘 舟󰅀又
飕 几乂󰅀又
溲 氵󰅀又
擞 扌米女攵
薮 艹米女攵
嗾 口方𠂉矢
瞍 目󰅀又
叟 󰅀又
苏 艹力八
酥 酉禾
稣 鱼禾
俗 亻八人口
素 糸
蔌 艹木口欠
粟 覀米
嗉 口糸
簌 ⺮木口欠
僳 亻覀米
夙 几一夕
觫 ⺈用木口
谡 讠田八夂
诉 讠斤丶
愫 忄糸
塑 ㄥㄥ月土
涑 氵木口
溯 氵ㄥㄥ月
速 辶木口
宿 宀亻一白
肃 肀八
酸 酉厶八夂
狻 犭厶八夂
蒜 艹示示
算 ⺮目廾
荽 艹爫女
虽 口虫
眭 目土土
睢 目隹
濉 氵目隹
隋 阝工月
随 阝辶月
绥 纟爫女
髓 骨辶工月
碎 石亠人人十
岁 山夕
穗 禾心
谇 讠亠人人十
燧 火辶丷豕
遂 辶丷豕
邃 辶穴丷豕
隧 阝辶丷豕
祟 屮凵示
荪 艹子小
狲 犭子小
飧 夕食
孙 子小
损 扌口贝
榫 木隹十
笋 ⺮尹
隼 隹十
蓑 艹亠󰀔󰀔
桫 木氵小丿
梭 木厶八夂
嗦 口十冖糸
唆 口厶八夂
睃 目厶八夂
羧 ⺶厶八夂
挲 氵小丿手
娑 氵小丿女
缩 纟宀亻一白
琐 王⺌贝
索 十冖糸
唢 口⺌贝
锁 钅⺌贝
所 ⺁斤
塌 土日习习
趿 ⻊ㄋ丿
牠 牜也
他 亻也
铊 钅宀匕
溻 氵日习习
它 宀匕
塔 土艹人一口
獭 犭木口⺈贝
鳎 鱼日习习
挞 扌辶大
鞳 革艹人一口
榻 木日习习
嚃 口辶罒氺
蹋 ⻊日习习
踏 ⻊水日
闼 门辶大
遢 辶日习习
胎 月厶口
骀 马厶口
抬 扌厶口
薹 艹士口冖至
苔 艹厶口
跆 ⻊厶口
鲐 鱼厶口
炱 厶口火
邰 厶口阝
台 厶口
泰 氺
酞 酉大丶
态 大丶心
太 大丶
钛 钅大丶
肽 月大丶
汰 氵大丶
坍 土󰀼亠
摊 扌又隹
贪 人丶乛贝
瘫 疒又隹
滩 氵又隹
坛 土二厶
檀 木亠囗口日一
覃 覀日十
昙 日二厶
锬 钅火火
谭 讠覀日十
谈 讠火火
痰 疒火火
郯 火火阝
潭 氵覀日十
坦 土日一
忐 上心
毯 毛火火
钽 钅日一
袒 衤日一
探 扌冖八木
碳 石山火
叹 口又
炭 山火
赕 贝火火
蹚 ⻊⺌冖口土
镗 钅⺌冖口土
铴 钅氵ㄋ
羰 ⺶山火
汤 氵ㄋ
塘 土广肀口
瑭 王广肀口
搪 扌广肀口
樘 木⺌冖口土
醣 酉广肀口
螳 虫⺌冖口土
螗 虫广肀口
堂 ⺌冖口土
棠 ⺌冖口木
饧 饣ㄋ
膛 月⺌冖口土
唐 广肀口
糖 米广肀口
溏 氵广肀口
耥 耒⺌⺌
倘 亻⺌⺌
傥 亻⺌冖口儿
躺 身⺌⺌
淌 氵⺌⺌
帑 女又巾
趟 走⺌⺌
烫 氵ㄋ火
韬 𠃌爫臼
掏 扌勹𠂉十凵
饕 口一ㄅ虎食
涛 氵寸
滔 氵爫臼
绦 纟夂木
萄 艹勹𠂉十凵
桃 木儿
啕 口勹𠂉十凵
鼗 儿士口ㄥ十又
淘 氵勹𠂉十凵
洮 氵儿
逃 辶儿
陶 阝勹𠂉十凵
讨 讠寸
套 大镸
忑 下心
慝 匚艹口心
忒 弋心
特 牜土寸
铽 钅弋心
藤 艹月氺
滕 月氺
腾 月马
疼 疒夂
誊 言
梯 木丷
踢 ⻊日勹
剔 日勹刂
锑 钅丷
提 扌是
醍 酉是
啼 口亠丷冖巾
蹄 ⻊亠丷冖巾
题 是页
鹈 丷鸟
缇 纟是
绨 纟丷
体 亻木一
替 二人二人日
嚏 口十冖田乛
倜 亻冂土口
惕 忄日勹
悌 忄丷
剃 丷刂
涕 氵丷
逖 辶犭火
裼 衤日勹
屉 尸世
天 一大
添 氵一大
填 土十八
畋 田攵
田 田
甜 舌甘
阗 门十八
恬 忄舌
忝 一大
殄 一夕人彡
舔 舌一大
腆 月冂󰁺八
瑱 王十八
掭 扌一大
挑 扌儿
佻 亻儿
祧 礻儿
髫 髟刀口
蜩 虫冂土口
龆 齿刀口
笤 ⺮刀口
鲦 鱼夂木
条 夂木
迢 辶刀口
窕 穴儿
跳 ⻊儿
眺 目儿
铫 钅儿
粜 屮凵米
萜 艹巾┝ 口
贴 贝┝ 口
铁 钅人
餮 一夕人彡食
帖 巾┝ 口
厅 厂丁
听 口斤
町 田丁
烃 火工
汀 氵丁
葶 艹亠口冖丁
莛 艹廴ノ士
霆 雨廴ノ士
蜓 虫廴ノ士
停 亻亠口冖丁
亭 亠口冖丁
庭 广廴ノ士
廷 廴ノ士
婷 女亠口冖丁
挺 扌廴ノ士
梃 木廴ノ士
铤 钅廴ノ士
艇 舟廴ノ士
嗵 口辶乛
通 辶乛
茼 艹同
桐 木同
酮 酉同
砼 石人工
瞳 目立日土
同 同
佟 亻夂
僮 亻立日土
仝 人工
铜 钅同
彤 󰀼亠彡
童 立日土
潼 氵立日土
捅 扌乛
桶 木乛
筒 ⺮同
统 纟亠厶儿
痛 疒乛
恸 忄二厶力
偷 亻人一月刂
投 扌殳
骰 骨殳
亠 亠
头 大
透 辶禾ㄋ丿
凸 丨一丨一
秃 禾几
突 穴大丶
荼 艹人
酴 酉人
图 囗夂
徒 彳走
涂 氵人
途 辶人
屠 尸者
圡 土丶
土 土
吐 口土
钍 钅土
堍 土⺈口儿丶
菟 艹⺈口儿丶
兔 ⺈口儿丶
湍 氵山而
抟 扌二ㄅ丶
团 囗丿
疃 田立日土
彖 ノ豕
推 扌隹
颓 禾几页
腿 月辶艮
蜕 虫丷口儿
煺 火辶艮
退 辶艮
褪 衤辶艮
吞 一大口
暾 日亠口子攵
屯 七凵
饨 饣七凵
豚 月豕
臀 尸󰁺八殳月
氽 人水
托 扌ノ七
拖 扌𠂉也
乇 ノ七
脱 月丷口儿
橐 一中冖石木
坨 土宀匕
柁 木宀匕
酡 酉宀匕
砣 石宀匕
鼍 口口田一口日乚
跎 ⻊宀匕
佗 亻宀匕
鸵 鸟宀匕
沱 氵宀匕
驮 马大
驼 马宀匕
陀 阝宀匕
椭 木阝月
妥 爫女
庹 广廿尸
拓 扌石
柝 木斤丶
唾 口千艹二
箨 ⺮扌又
挖 扌穴乙
蛙 虫土土
哇 口土土
洼 氵土土
娃 女土土
娲 女口冂人
瓦 一乙丶
佤 亻一乙丶
腽 月日皿
袜 衤一木
歪 不一止
崴 山戊一女
外 夕卜
豌 一口ㄥ宀夕⺋
蜿 虫宀夕⺋
弯 亦弓
湾 氵亦弓
剜 宀夕⺋刂
婠 女宀󰃧
顽 二儿页
玩 王二儿
芄 艹丸
丸 丸
烷 火宀二儿
完 宀二儿
纨 纟丸
琬 王宀夕⺋
挽 扌⺈口儿
莞 艹宀二儿
菀 艹宀夕⺋
碗 石宀夕⺋
晚 日⺈口儿
畹 田宀夕⺋
霝 白宀二儿
脘 月宀二儿
惋 忄宀夕⺋
宛 宀夕⺋
绾 纟宀󰃧
婉 女宀夕⺋
万 一
腕 月宀夕⺋
汪 氵王
王 王
亡 亡
枉 木王
辋 车
网 冂乂乂
罔 
魍 鬼
往 彳丶王
惘 忄
旺 日王
望 亡月王
忘 亡心
妄 亡女
葳 艹戊一女
薇 艹彳山一几攵
威 戊一女
巍 山禾女鬼
偎 亻田
微 彳山一几攵
危 ⺈厂⺋
煨 火田
逶 辶禾女
隈 阝田
圩 土一
韦 𠃌
桅 木⺈厂⺋
唯 口隹
围 囗𠃌
囗 囗
帏 巾𠃌
帷 巾隹
嵬 山鬼
闱 门𠃌
惟 忄隹
为 𠃌𠃌丶
涠 氵囗𠃌
沩 氵为
潍 氵纟隹
违 辶𠃌
维 纟隹
玮 王𠃌
苇 艹𠃌
萎 艹禾女
韪 是𠃌
暐 日口
委 禾女
伟 亻𠃌
伪 亻为
艉 舟尸毛
猥 犭田
鲔 鱼月
诿 讠禾女
痿 疒禾女
炜 火𠃌
洧 氵月
尾 尸毛
隗 阝鬼
纬 纟𠃌
娓 女尸毛
未 二小
蔚 艹尸示寸
軎 車口
味 口二小
喂 口田
畏 田
胃 田月
魏 禾女鬼
位 亻立
猬 犭田月
谓 讠田月
渭 氵田月
慰 尸示寸心
尉 尸示寸
卫 一
瘟 疒日皿
温 氵日皿
雯 雨文
蚊 虫文
彣 文彡
文 文
闻 门耳
阌 门爫冖又
炆 火文
纹 纟文
吻 口勹
稳 禾⺈彐心
刎 勹刂
紊 文糸
璺 同玉
问 门口
汶 氵文
嗡 口八厶习习
翁 八厶习习
聬 耳八厶习习
蓊 艹八厶习习
蕹 艹亠ㄥ隹
瓮 八厶一乙丶
挝 扌辶寸
莴 艹口冂人
蜗 虫口冂人
喔 口尸至
倭 亻禾女
涡 氵口冂人
窝 穴口冂人
我 手戈
握 扌尸至
斡 十日十人十
硪 石我
卧 臣卜
龌 齿尸至
幄 巾尸至
肟 月二ㄅ
沃 氵ノ大
渥 氵尸至
圬 土二ㄅ
巫 工人人
呜 口乌
钨 钅乌
邬 乌阝
乌 乌
诬 讠工人人
污 氵二ㄅ
屋 尸至
无 一尢
吾 工口
芜 艹一尢
梧 木工口
蜈 虫口一大
吴 口一大
唔 口工口
鼯 臼工口
浯 氵工口
毋 丿一
鹉 一弋止鸟
武 一弋止
坞 土乌
五 工
珷 王一弋止
捂 扌工口
舞 𠂉𠂉夕
午 𠂉十
牾 牜工口
倵 亻一弋止
伍 亻工
仵 亻𠂉十
侮 亻𠂉母
庑 广一尢
怃 忄一尢
忤 忄𠂉十
迕 辶𠂉十
妩 女一尢
娬 女一弋止
芴 艹勹
杌 木兀
雾 雨夂力
兀 兀
戊 戊
晤 日工口
物 牜勹
务 夂力
勿 勹
误 讠口一大
痦 疒工口
悟 忄工口
焐 火工口
鋈 氵ノ大金
寤 宀爿工口
鹜 乛乛亅丿攵鸟
骛 乛乛亅丿攵马
婺 乛乛亅丿攵女
阢 阝兀
熹 士口ㄥ口灬
菥 艹木斤
昔 󰁺日
皙 木斤日
析 木斤
樨 木尸氺牛
醯 酉亠厶皿
西 西
硒 石西
矽 石夕
熙 巳灬
蜥 虫木斤
螅 虫自心
蟋 虫釆心
嘻 口士口ㄥ口
唏 口乂大巾
吸 口ㄋ丿
晰 日木斤
晞 日乂巾
曦 日⺷禾一ノ戈
牺 牜西
稀 禾乂巾
僖 亻士口ㄥ口
鼷 臼爫ㄥ厶大
息 自心
兮 八一ㄅ
歙 人一口习习欠
翕 人一口习习
欷 乂巾欠
郗 乂巾阝
希 乂巾
锡 钅日勹
悉 釆心
奚 爫ㄥ厶大
舾 舟西
膝 月木人氺
夕 夕
诶 讠厶矢
惜 忄󰁺日
羲 ⺷禾一ノ戈
粞 米西
熄 火自心
烯 火乂巾
淅 氵木斤
浠 氵乂巾
溪 氵爫ㄥ厶大
汐 氵夕
窸 穴釆心
穸 穴夕
犀 尸氺牛
嬉 女士口ㄥ口
觋 工人人见
檄 木白方攵
袭 龙亠󰀔󰀔
席 广廿巾
隰 阝日ㄥ厶ㄥ厶灬
习 习
媳 女自心
喜 士口ㄥ口
葸 艹田心
蓰 艹彳止
徙 彳止
铣 钅󰅃儿
玺 ⺈小玉
洗 氵󰅃儿
禧 礻士口ㄥ口
屣 尸彳止
系 ノ糸
舄 臼勹灬
郄 乂厶阝
饩 饣气
阋 门臼儿
禊 礻丰刀大
戏 又戈
隙 阝小日小
细 纟田
虾 虫下
呷 口甲
瞎 目宀丰口
瑕 王二又
柙 木甲
霞 雨二又
硖 石二火
匣 匚甲
辖 车宀丰口
暇 日二又
黠 󰀹土灬士口
峡 山二火
侠 亻二火
狭 犭二火
狎 犭甲
遐 辶二又
下 一卜
夏 一自夂
厦 厂一自夂
吓 口下
嚇 口土八土八
罅 𠂉十凵虍ノ
掀 扌斤欠
莶 艹人二
酰 酉󰅃儿
跹 ⻊辶ノ十
先 󰅃儿
氙 气山
仙 亻山
锨 钅斤欠
鲜 鱼羊
籼 米山
暹 辶日隹
祆 礻ノ大
纤 纟千
咸 戊一口
贤 〢又贝
衔 行钅
舷 舟亠ㄥ厶
痫 疒门木
鹇 门木鸟
闲 门木
涎 氵廴ノ止
弦 弓亠ㄥ厶
娴 女门木
嫌 女ㄥㄥ
藓 艹鱼羊
燹 豕豕火
蚬 虫见
跣 ⻊󰅃儿
显 日业
筅 ㄅ󰅃儿
猃 犭人二
冼 冫󰅃儿
险 阝人二
现 王见
苋 艹见
献 十大丶
霰 雨󰁺月攵
县 且厶
岘 山见
馅 饣⺈臼
腺 月白水
羡 ⺷冫欠
宪 宀󰅃儿
陷 阝⺈臼
限 阝艮
线 纟戋
葙 艹木目
芗 艹ㄥ
相 木目
厢 厂木目
箱 ⺮木目
香 禾日
镶 钅亠口口󰀀󰀔󰀔
襄 亠口口󰀀󰀔󰀔
湘 氵木目
骧 马亠口口󰀀󰀔󰀔
缃 纟木目
乡 ㄥ
详 讠羊
庠 广羊
翔 ⺶习习
祥 礻羊
想 木目心
响 口口
饷 饣口
享 亠口子
鲞 鱼
飨 ㄥ食
项 工页
巷 󰁺八巳
橡 木⺈口
蟓 虫⺈口
像 亻⺈口
向 口
象 ⺈口
萧 艹肀八
枵 木口一ㄅ
霄 雨⺌月
硝 石⺌月
哓 口󰅁兀
嚣 口口页口口
削 ⺌月刂
箫 ⺮肀八
翛 亻丨夂习习
魈 鬼⺌月
销 钅⺌月
虓 九虎
枭 木
潇 氵艹肀八
消 氵⺌月
逍 辶⺌月
宵 宀⺌月
骁 马󰅁兀
绡 纟⺌月
崤 山乂月
淆 氵乂月
晓 日󰅁兀
小 小
筱 ⺮亻丨攵
孝 耂子
校 木亠八乂
哮 口耂子
啸 口肀八
肖 ⺌月
笑 ⺮ノ大
效 亠八乂攵
楔 木丰刀大
蝎 虫日匃
些 止匕二
歇 日匃欠
撷 扌士口页
挟 扌二火
携 扌隹ㄋ丿
协 十力八
鞋 革土土
邪 牙阝
偕 亻󰁴匕白
斜 人十
胁 月力八
谐 讠󰁴匕白
勰 力力力田心
缬 纟士口页
写 冖一ㄅ一
薤 艹一夕非一
械 木戈廾
榭 木身寸
榍 木尸⺌月
躞 ⻊火言火又
卸 𠂉一止卩
獬 犭⺈用刀牛
蟹 ⺈用刀牛虫
亵 亠扌丸󰀔󰀔
谢 讠身寸
廨 广⺈用刀牛
懈 忄⺈用刀牛
燮 火言火又
渫 氵世木
泄 氵世
瀣 氵┝ 夕又非一
泻 氵冖一ㄅ一
邂 辶⺈用刀牛
屑 尸⺌月
绁 纟
馨 士󰁅殳禾日
莘 艹辛
薪 艹立木斤
芯 艹心
昕 日斤
鑫 金金金
锌 钅辛
欣 斤欠
辛 辛
新 立木斤
歆 立日欠
忻 忄斤
忄 忄
心 心
衅 ノ皿半
信 亻言
囟 󰅉乂
星 日生
腥 月日生
猩 犭日生
惺 忄日生
兴 一八
型 一廾刂土
刑 一廾刂
形 一廾彡
邢 一廾阝
硎 石一廾刂
行 行
陉 阝工
擤 扌自田一
醒 酉日生
幸 土
荇 艹行
杏 木口
悻 忄土
性 忄生
姓 女生
芎 艹弓
兄 口儿
凶 乂凵
胸 月勹乂凵
匈 勹乂凵
汹 氵乂凵
雄 厶隹
熊 厶月匕匕灬
髹 髟亻木
咻 口亻木
鸺 亻木鸟
休 亻木
修 亻丨夂彡
脩 亻丨夂月
馐 饣⺶十
貅 豸亻木
庥 广亻木
羞 ⺶十
朽 木一ㄅ
岫 山由
秀 禾ㄋ丿
锈 钅禾ㄋ丿
溴 氵自大丶
袖 衤由
绣 纟禾ㄋ丿
墟 土虍业
顼 王页
砉 丰石
需 雨而
戌 戊一
虚 虍业
嘘 口虍业
盱 目一
须 彡页
胥 乛月
徐 彳人
珝 王习习
栩 木习习
醑 酉乛月
许 讠𠂉十
诩 讠习习
糈 米乛月
蓄 艹亠ㄥ厶田
酗 酉乂凵
嗅 口自大丶
勖 日目力
煦 日勹口灬
叙 人又
旭 九日
畜 亠ㄥ厶田
序 广乛乛亅
恤 忄ノ皿
洫 氵ノ皿
溆 氵人又
绪 纟者
续 纟十乛大
絮 女口糸
婿 女乛月
蓿 艹宀亻一白
瑄 王宀二日
揎 扌宀二日
萱 艹宀二日
轩 车一十
喧 口宀二日
暄 日宀二日
儇 亻罒一口󰀔󰀔
谖 讠爫一又
煊 火宀二日
宣 宀二日
嬛 女罒一口󰀔󰀔
璇 王方𠂉乛
悬 且厶心
玄 亠ㄥ厶
旋 方𠂉乛
痃 疒亠ㄥ厶
漩 氵方𠂉乛
癣 疒鱼羊
选 辶󰅃儿
楦 木宀二日
碹 石宀二日
眩 目亠ㄥ厶
铉 钅亠ㄥ厶
镟 钅方𠂉乛
炫 火亠ㄥ厶
泫 氵亠ㄥ厶
渲 氵宀二日
绚 纟勹日
薛 艹ノ󰃧辛
靴 革亻
踅 扌斤足
泶 󰀧冖水
学 󰀧冖子
穴 穴
雪 雨彐
鳕 鱼雨彐
血 ノ皿
谑 讠虍
埙 土口贝
薰 艹千󰀹土灬
醺 酉千󰀹土灬
勋 口贝力
曛 日千󰀹土灬
熏 千󰀹二灬
獯 犭千󰀹土灬
窨 穴立日
珣 王勹日
荀 艹勹日
峋 山勹日
循 彳⺁十目
鲟 鱼彐寸
旬 勹日
询 讠勹日
恂 忄勹日
洵 氵勹日
浔 氵彐寸
巡 辶巛
驯 马川
寻 彐寸
殉 一夕勹日
蕈 艹覀日十
徇 彳勹日
训 讠川
讯 讠十
汛 氵十
逊 辶子小
迅 辶十
巽 巳巳󰁺八
押 扌甲
桠 木一业
压 厂土丶
鸦 牙鸟
呀 口牙
鸭 甲鸟
丫 丷丨
琊 王牙阝
芽 艹牙
牙 牙
蚜 虫牙
睚 目厂土土
崖 山厂土土
岈 山牙
伢 亻牙
衙 行工口
涯 氵厂土土
雅 牙隹
哑 口一业
痖 疒一业
疋 乛
亚 一业
垭 土一业
揠 扌匚日女
砑 石牙
氩 气一业
讶 讠牙
迓 辶牙
娅 女一业
鄢 一止一ㄅ灬阝
焉 一止一ㄅ灬
蔫 艹一止一ㄅ灬
菸 艹方人
咽 口因
崦 山大日乚
腌 月大日乚
胭 月因
阉 门大日乚
恹 忄厂大丶
烟 火因
湮 氵覀土
淹 氵大日乚
嫣 女一止一ㄅ灬
严 一业丿
盐 土卜皿
芫 艹二儿
檐 木⺈厂八言
研 石一廾
蜒 虫廴ノ止
岩 山石
筵 ⺮廴ノ止
讠 讠
言 言
颜 立丿彡页
闫 门三
阎 门⺈臼
炎 火火
沿 氵几口
延 廴ノ止
妍 女一廾
琰 王火火
掩 扌大日乚
奄 大日乚
厣 厂大丶甲
魇 厂大丶鬼
郾 匚日女阝
眼 目艮
罨 罒大日乚
俨 亻一业丿
偃 亻匚日女
鼹 臼日宀女
衍 行氵
兖 亠八厶儿
演 氵宀一由八
堰 土匚日女
艳 丰⺈巴
燕 廿口匕灬
酽 酉一业丿
砚 石见
餍 厂大丶食
厌 厂大丶
赝 厂亻隹贝
雁 厂亻隹
唁 口言
晏 日宀女
谳 讠十大丶
谚 讠立丿彡
彦 立丿彡
焰 火⺈臼
焱 火火火
滟 氵丰⺈巴
宴 宀日女
验 马人二
殃 一夕冂大
鞅 革冂大
鸯 冂大鸟
央 冂大
秧 禾冂大
泱 氵冂大
扬 扌ㄋ
杨 木ㄋ
蛘 虫羊
佯 亻羊
徉 彳羊
疡 疒ㄋ
羊 羊
烊 火羊
炀 火ㄋ
洋 氵羊
阳 阝日
氧 气羊
仰 亻󰁚卩
痒 疒羊
养 
样 木羊
怏 忄冂大
恙 ⺷心
漾 氵⺷永
吆 口ㄥ厶
夭 ノ大
腰 月要
邀 辶白方攵
幺 ㄥ厶
妖 女ノ大
瑶 王爫𠂉十凵
珧 王儿
摇 扌爫𠂉十凵
轺 车刀口
尧 󰅁兀
徭 彳爫𠂉十凵
肴 乂大月
爻 乂乂
繇 爫𠂉十凵ノ糸
鳐 鱼爫𠂉十凵
谣 讠爫𠂉十凵
遥 辶爫𠂉十凵
窑 穴𠂉十凵
姚 女儿
杳 木日
咬 口亠八乂
崾 山要
舀 爫臼
窈 穴ㄥ厶力
药 艹纟勹丶
要 覀女
曜 日习习隹
耀 ⺌兀习习隹
矅 目习习隹
鹞 爫𠂉十凵鸟
椰 木耳阝
噎 口士冖一口ㄥ
耶 耳阝
揶 扌耳阝
爷 八乂
铘 钅牙阝
嘢 口日土乛乛亅
吔 口也
野 日土乛乛亅
冶 冫厶口
也 也
掖 扌亠亻
靥 厂大丶丆囗
页 页
叶 口十
晔 日亻十
曳 日丿
邺 业阝
业 业
腋 月亠亻
谒 讠日匃
夜 亠亻
烨 火亻十
液 氵亠亻
一 一
壹 士冖一口ㄥ
揖 扌口耳
欹 大丁口欠
医 匚矢
咿 口亻尹
噫 口立日心
黟 󰀹土灬多
依 亻亠󰀔󰀔
伊 亻尹
铱 钅亠󰀔󰀔
猗 犭大丁口
衣 亠󰀔󰀔
漪 氵犭大丁口
祎 礻𠃌
衤 衤
圯 土巳
荑 艹大弓
酏 酉也
夷 大弓
颐 页
咦 口大弓
眙 目厶口
嶷 山匕矢乛乛
贻 贝厶口
移 禾多
仪 亻丶乂
饴 饣厶口
胰 月大弓
疑 匕矢乛乛
诒 讠厶口
痍 疒大弓
怡 忄厶口
沂 氵斤
遗 辶中一贝
迤 辶𠂉也
宜 宀且
姨 女大弓
彝 彑米糸廾
苡 艹人
椅 木大丁口
蚁 虫丶乂
倚 亻大丁口
钇 钅乙
舣 舟丶乂
旖 方𠂉大丁口
乙 乙
已 已
矣 厶矢
以 人
殪 一夕士冖一口ㄥ
埸 土日勹
懿 士冖一口ㄥ冫欠心
挹 扌口巴
抑 扌󰁚卩
薏 艹立日心
艺 艹乙
翳 匚矢殳习习
轶 车人
弋 弋
蜴 虫日勹
呓 口艹乙
邑 口巴
易 日勹
屹 山𠂉乙
峄 山又
仡 亻𠂉乙
佚 亻人
佾 亻八月
亿 亻乙
劓 自田一刂
役 彳殳
刈 乂刂
镱 钅立日心
镒 钅ㄥ八皿
臆 月立日心
肄 匕矢肀二
弈 亠八廾
奕 亠八大
亦 亠八
义 丶乂
裔 亠󰀔󰀔
诣 讠匕日
议 讠丶乂
谊 讠宀且
译 讠又
毅 立殳
意 立日心
翊 立习习
瘗 疒二火土
疫 疒殳
癔 疒立日心
悒 忄口巴
怿 忄又
忆 忄乙
益 ㄥ八皿
熠 火习习白
澺 氵立日心
溢 氵ㄥ八皿
逸 辶⺈口儿丶
驿 马又
羿 习习廾
翼 习习田󰁺八
翌 习习立
异 巳廾
缢 纟ㄥ八皿
绎 纟又
堙 土覀土
茵 艹因
荫 艹阝月
喑 口立日
因 因
氤 气因
铟 钅因
殷 ⺁彐𠃌殳
音 立日
瘖 疒立日
愔 忄立日
洇 氵因
阴 阝月
姻 女因
垠 土艮
